year released,artist_name,artist_ID,album_ID,track_name,track_id,popularity,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,artist_genre
2011,The Lonely Island,1f5GqyOPo0CkotzzRwviBu,4IMJWEfkidwtzLanLMAtLP,Jack Sparrow,3O9nQmCkiA2VUAqQpkJZhD,58,8.0,1.0,0.0225,0.718,0.7120000000000001,0.0,0.0442,-5.242000000000001,0.222,97.005,4.0,"['comedy rap', 'comic', 'pop rap']"
2011,Juan DDD,3D4JPYRAZOaiHb5UtH8ZhI,1cJa9X0KFjcavIuFouTwlP,Medusa (Original Mix) - Best Of 2011,7c0x49tqqUTUIG20eUtfFn,0,7.0,1.0,0.00657,0.7959999999999999,0.763,0.9079999999999999,0.0737,-7.765,0.0578,125.037,4.0,['deep minimal techno']
2011,Flo Rida,0jnsk9HBra6NMjO2oANoPY,19JqA8H10co29VVwazL2Gw,Good Feeling,3NcO4jGK1Opb5ea0mYLpxb,58,1.0,0.0,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,128.011,4.0,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']"
2011,SQL,0CVGZAPX3PoWewDyNgNyVp,1cJa9X0KFjcavIuFouTwlP,Chromium (Original Mix) - Best Of 2011,6f6LKlGL74iGLRqbSc3TMN,0,11.0,1.0,0.0007440000000000001,0.799,0.58,0.8540000000000001,0.0698,-9.48,0.0557,126.0,4.0,['deep minimal techno']
2011,Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,5MyejkHGSoo5IfTum4VMiw,"Nocturne No. 19 in E Minor, Op. 72, No. 1",64LTn5fTsPR0QLy7bVYl9w,59,4.0,0.0,0.991,0.33399999999999996,0.00732,0.9520000000000001,0.0968,-30.908,0.0355,60.17100000000001,4.0,"['classical', 'early romantic era', 'polish classical']"
2011,Kernel Key,4D3rtbpFc0SQCSRxZiQbJG,1cJa9X0KFjcavIuFouTwlP,Contortion (Original Mix) - Best Of 2011,5GRoMwHzXG3IKCG6EOoIqf,0,11.0,0.0,0.00627,0.79,0.8190000000000001,0.919,0.133,-10.792,0.0655,127.02600000000001,4.0,['NaN']
2011,C418,4uFZsG1vXrPcvnZ4iSQyrx,3Gt7rOjcZQoHCfnKl5AkK7,Living Mice,4x79cjezqX3yd15rSrAVFF,59,7.0,1.0,0.883,0.431,0.0573,0.609,0.0484,-22.465,0.0403,74.97,4.0,['minecraft']
2011,The Bully Wee Band,07BNE2kM5SmKPGVPyCXiEb,1sxTRTC1jRJF0F5RPDOfBe,The Madmen of Gotham (mog) - 2011 Remaster,5vp3FZHXdJfNDhJm7aBRAw,0,0.0,1.0,0.8759999999999999,0.483,0.34,1.1900000000000001e-05,0.114,-12.66,0.0314,125.199,4.0,['NaN']
2011,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0oFBaXLFsUVa2gEmJf4FcJ,Hold It Against Me,7Dyq1bhhjknLKEGg4k5NLr,60,0.0,0.0,0.0103,0.648,0.722,0.0,0.24,-4.813,0.0427,132.97299999999998,4.0,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']"
2011,Leonardo Gonnelli,1oPZQYWNypR7DseLlEVhXe,1cJa9X0KFjcavIuFouTwlP,Amelia (Original Mix) - Best Of 2011,0PBVAvqCmyKN1suQ9u4oPR,0,1.0,1.0,0.000327,0.867,0.853,0.872,0.0871,-8.958,0.0996,126.99799999999999,4.0,['italian tech house']
2011,Bingo Players,1pbHrVayIcVpHI9z97u4bK,6jHJiiVYGWSPI87BFFkpSe,Rattle,3uXzBSx2eMKRTEP46SZ2fC,62,7.0,1.0,0.0015199999999999999,0.7440000000000001,0.9570000000000001,0.884,0.35200000000000004,-4.8,0.0519,127.991,4.0,"['big room', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']"
2011,Hamburg Student,63lSwWuJ6gurDbVAQKqwn9,5FA45Jxl9cu6bvPtkCdAIR,The End Of The Year,6GYE1cTSkOLSlcK5CWggin,0,0.0,1.0,0.99,0.259,0.0247,0.9359999999999999,0.151,-20.987,0.0465,135.77700000000002,3.0,['NaN']
2011,Drake,3TVXtAsR1Inumwj472S9r4,0NGwRz0semIXUCSxR0uffa,Over My Dead Body,43yUYSkasHj7U9qFUhK6tf,39,1.0,1.0,0.759,0.489,0.57,2.1000000000000002e-06,0.179,-10.290999999999999,0.306,185.516,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2011,Blues vremeplov,10YX7Z5HVjlYfGDcJyLsW6,5lr6BdAjB7mH5LCGNwEgI7,Five Long Years,47VbcdhacZWzvwxghz4Jwx,0,2.0,1.0,0.9009999999999999,0.45,0.594,0.0371,0.0997,-10.622,0.0567,108.883,4.0,['NaN']
2011,Rockabye Lullaby,3y0d6ljlxup7X9hZKSdKbr,02SHIdGaLL9JwK4iwM28AN,Under The Sea - Little Mermaid,4d3LZkavq2SOMwqaTE6d50,58,10.0,1.0,0.8540000000000001,0.449,0.35100000000000003,0.7609999999999999,0.105,-10.79,0.0641,182.362,4.0,['lullaby']
2011,The Produxer,2MRsBasAWwIdETnOeuZe5H,1wxDtKYSoWFC9OoQJgJ5em,Love Dream - Extended Remix 2011,0pWQXm8P6r3VTbD8BIkAh2,0,2.0,1.0,0.007109999999999999,0.833,0.841,0.00044100000000000004,0.14300000000000002,-5.8420000000000005,0.24,132.958,4.0,['italo dance']
2011,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,1Kw1bVd07oRqcjrcjQKC8T,Where Have You Been,3tyPOhuVnt5zd5kGfxbCyL,69,0.0,0.0,0.00201,0.7190000000000001,0.847,0.0204,0.223,-6.34,0.0916,127.963,4.0,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
2011,Giuseppe Ottaviani,5B9q1NRokzWYB7nSgnlHyv,0XVG3KWBWtH4wNta4znkMw,Linking People 2011 - Giuseppe Ottaviani Remix,3tmm5IhhpP1Yorb2oKxIx6,0,7.0,1.0,0.0123,0.679,0.9309999999999999,0.856,0.0345,-9.712,0.0445,134.994,4.0,"['edm', 'italian trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
2011,Hedley,6Shas1ACrMl25XHgTrzxeo,3BragPU7Kvw5lJB8v5YPt2,Invincible,1eMcmN5zm0gw085NJjkoQS,39,6.0,1.0,0.0927,0.602,0.774,0.0,0.36700000000000005,-4.731,0.0292,95.992,4.0,"['canadian pop', 'canadian rock', 'pop quebecois']"
2011,Hot Tuna,5tOrTQaBRD5yPHqbEwsRn7,3ROUxDBpcDwlcdNyoxSvny,99 Year Blues,4lXB6dDtSAl9niEMcH9F8s,0,4.0,1.0,0.452,0.625,0.52,0.664,0.855,-12.015,0.0402,106.671,4.0,"['blues rock', 'country rock', 'electric blues', 'folk rock', 'jam band', 'psychedelic rock', 'roots rock']"
2011,Hot Chelle Rae,6jTnHxhb6cDCaCu4rdvsQ0,0UkgnXc0w7qiRE2X086BdN,Why Don't You Love Me (feat. Demi Lovato),0cEBv7oJxFp3bfTFqWFI0R,61,2.0,1.0,0.121,0.53,0.802,0.0,0.11800000000000001,-6.494,0.0362,148.054,3.0,"['dance pop', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop']"
2011,Lenny Dee,33O0lHsxKb6No0NBuFxFbR,7nbJhtarkCl6A3BrxsH1W2,Muthafuckin Drum Machine (DJ Gizmo 2011 Remix),2sOjtcmqtFl0JtAgyB4Q7U,1,1.0,1.0,0.0534,0.5760000000000001,0.95,0.0593,0.287,-2.819,0.158,175.06900000000002,4.0,"['gabba', 'happy hardcore', 'hardcore techno', 'industrial hardcore', 'speedcore']"
2011,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5S0nsfYhHa1uz10V4yoWSL,Let's Kill Tonight,14uvyd51Ha7FihKHlOtUig,61,9.0,0.0,0.00428,0.455,0.867,5.01e-05,0.0998,-3.445,0.151,185.977,4.0,"['baroque pop', 'emo', 'modern rock']"
2011,Todd Glass,3aiC120kJreSUV17GecXwP,4qjfNxFQ4jJA0yfZpPG8KR,Open for Me in Philadelphia (2011),1QLtDr4DdGoQAo10aZEWyH,0,3.0,1.0,0.981,0.715,0.508,0.0,0.679,-13.522,0.948,100.882,3.0,['NaN']
2011,Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,7k1Ki5pYinGM3lME2Tv3AM,I Giorni,0VLascXUZ2Ze2u5kUD5J1f,63,2.0,1.0,0.992,0.27699999999999997,0.0314,0.943,0.0712,-30.21,0.0545,131.571,3.0,"['bow pop', 'compositional ambient', 'neo-classical']"
2011,The KBK,4u0kqsugXZAXjykqArePJe,5PEXDnrH0w55wLIrOQRjP8,Suppose the Doomsday Cults Were Right? (2011),6Z2c6xutbybbkxO4jVQcbS,0,0.0,1.0,0.0473,0.233,0.871,0.722,0.49200000000000005,-7.65,0.0933,188.59,4.0,['NaN']
2011,Alex Turner,1ctkBmvz80MGyi72Ix055S,2nrjrRYf2ANHE3jsUrs0gJ,Stuck on the puzzle,7w6QlKAOcNEnqRgrnJvQtr,54,4.0,1.0,0.0792,0.58,0.682,0.0316,0.161,-8.523,0.0332,77.53,4.0,"['modern rock', 'rock', 'sheffield indie']"
2011,Van Hunt,4KZ6qvHEY7prblYD2VrOd3,5AkfeZtPO49ZklUb6dEOAJ,Man of the Year,01ZrfZ7dlgJxNcVRUqV5ds,1,10.0,1.0,0.115,0.424,0.835,8.73e-05,0.8190000000000001,-6.935,0.0665,130.988,4.0,"['neo soul', 'urban contemporary']"
2011,"Harvey Karp, MD, FAAP",0DE5oOwyhtVyWmVAAMv6oe,5hvpun4ovtPFrjOCdKuTIf,Rain (Sleep),47LD1NbHSDH93Ktjxrt73x,54,8.0,1.0,0.0396,0.168,0.284,0.802,0.105,-26.99,0.0744,123.941,1.0,['NaN']
2011,The KBK,4u0kqsugXZAXjykqArePJe,5PEXDnrH0w55wLIrOQRjP8,Love Theme for a Twisted Mind (2011),4WBbwV4M5EsgShiidKZbty,0,4.0,0.0,0.000335,0.14800000000000002,0.823,0.685,0.217,-7.272,0.0603,186.146,4.0,['NaN']
2011,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,1JlvIsP2f6ckoa62aN7kLn,Towers,5rP9Weh1uFtlyRGqnzyQnd,54,9.0,1.0,0.945,0.35,0.33399999999999996,0.703,0.273,-12.412,0.0323,91.59200000000001,4.0,"['eau claire indie', 'indie folk', 'melancholia']"
2011,Hazim Faris,7z37vH41ZGCBtojsCxCW2v,5YA2dantGbTBSqY9To3tDy,Years of Life time,57RZXX7OXr7SKdOKV2N2aB,0,10.0,1.0,0.7390000000000001,0.375,0.35600000000000004,0.0158,0.163,-8.623,0.0544,87.61,4.0,['NaN']
2011,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,3J72FiClHtOI1WmbIJEP03,I Do,42loEE51UDcecom9K8K4ei,61,9.0,1.0,0.22,0.655,0.877,0.0,0.0785,-5.656000000000001,0.0329,144.877,4.0,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']"
2011,Tini Tun,19CL05aFLdftsQVoia1o9Q,2n2rMwiOrsVnYu9uFwQPGq,Dig This - Tini Tun Remix Remastered 2011,7mjq4omVcfjsAPxrhiNyfc,0,10.0,0.0,0.0201,0.782,0.632,0.897,0.0889,-9.498,0.0549,119.99600000000001,4.0,['NaN']
2011,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,4YXp2h3rqa0DWsMHIpZ5u6,Hard Times,0Uybrtb766jul6WpkjqbID,59,7.0,1.0,0.934,0.597,0.172,7.45e-06,0.102,-13.640999999999998,0.0333,133.23,3.0,"['kentucky indie', 'kentucky roots', 'outlaw country']"
2011,Zany & Max Enforcer,0rHvhZKViLbTdf6iFXXmgV,21CvsVMcS56AT2uFq77YUc,Sound Intense City (Decibel Anthem 2011) - Original Mix,1a7L3hWE8ZQZB5tYPGZSaM,9,7.0,1.0,0.102,0.54,0.9359999999999999,0.00116,0.11,-5.686,0.068,74.995,4.0,['NaN']
2011,Mac Miller,4LLpKhyESsyAXpc4laK94U,6VhDYmsjHqRxKXd0z7hmXI,Party On Fifth Ave.,24OMJgeZvpSu92TbAe2WYh,58,9.0,1.0,0.0635,0.617,0.823,0.0,0.095,-5.21,0.32799999999999996,97.67,4.0,"['hip hop', 'pittsburgh rap', 'rap']"
2011,Colin Dale,02CN4YnBd4NINusRDmGgM9,2n2rMwiOrsVnYu9uFwQPGq,Thats What Im Here For - 2011 Remaster,1ChQw3mU6XHiUejJqLnD9I,0,4.0,0.0,2.95e-05,0.708,0.626,0.215,0.0946,-10.214,0.0672,123.006,4.0,['NaN']
2011,Clément Jacques,14nCwwni6uqZyDrhqRmwSM,18VVQ6uL0IY4178jppuzHN,Ariane,5nwsLsTCM1Ej276iZy4wRz,38,2.0,1.0,0.0354,0.556,0.593,0.0,0.10800000000000001,-7.699,0.0477,82.054,4.0,"['indie quebecois', 'pop quebecois']"
2011,Moonface,4vNr41giD9NxF7XoqvHQ20,2n2rMwiOrsVnYu9uFwQPGq,Know So - Greg Mak Remix Remastered 2011,3of0GtzD651HmigOVGXTn2,0,6.0,0.0,2.64e-05,0.736,0.8909999999999999,0.83,0.508,-10.417,0.0468,128.026,4.0,['NaN']
2011,Ray Charles,1eYhYunlNJlDoQhtYBvPsi,1MGM1GQX7YGdyOM4Wuf197,Georgia On My Mind (Remastered),3DR6ZCu4HJaGlmzLxz9hbf,50,7.0,1.0,0.785,0.183,0.305,0.0,0.0883,-7.857,0.0297,61.17100000000001,4.0,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
2011,Moonface,4vNr41giD9NxF7XoqvHQ20,2n2rMwiOrsVnYu9uFwQPGq,These Sounds - Fraser Owen Remix Remastered 2011,6F2Thr6yfBISbkpFfr59h8,0,4.0,0.0,0.0011099999999999999,0.804,0.772,0.845,0.0732,-11.790999999999999,0.0864,126.012,4.0,['NaN']
2011,C418,4uFZsG1vXrPcvnZ4iSQyrx,3Gt7rOjcZQoHCfnKl5AkK7,Moog City,4Ar3oSp4bAw5gz22F70GM7,59,4.0,0.0,0.935,0.461,0.158,0.622,0.138,-20.962,0.0372,131.98,4.0,['minecraft']
2011,Moonface,4vNr41giD9NxF7XoqvHQ20,2n2rMwiOrsVnYu9uFwQPGq,These Sounds - Pretty Criminals Remix Remastered 2011,5rDcll8gACqZQlVkXuF8rC,0,10.0,0.0,0.29100000000000004,0.799,0.415,0.883,0.11199999999999999,-16.436,0.0746,125.025,4.0,['NaN']
2011,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,49yHvRh1cOfLcEKukEP7Ox,Hit The Lights,6ciLLh4TkPYDUfNxn2Z0KO,59,7.0,1.0,0.115,0.56,0.88,0.0,0.299,-3.9530000000000003,0.0567,129.97,4.0,"['dance pop', 'electropop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'viral pop']"
2011,Raymundo Rodrigeuz,7sR4CQPudDwTC5e6R3kC3C,2n2rMwiOrsVnYu9uFwQPGq,Chinese Laundry - Raymundo Rodriguez Remix Remastered 2011,45vWdHqW0jJ3e98BzuLpOp,0,0.0,1.0,6.38e-05,0.8009999999999999,0.982,0.521,0.0973,-7.351,0.0584,127.012,4.0,['NaN']
2011,Rockabye Lullaby,3y0d6ljlxup7X9hZKSdKbr,02SHIdGaLL9JwK4iwM28AN,Reflection - Mulan,2USCY8xaBDKQF7wstIvmry,58,8.0,1.0,0.9079999999999999,0.491,0.226,0.188,0.10099999999999999,-11.459000000000001,0.0372,77.861,4.0,['lullaby']
2011,Onionz,4qZ6pzJX1b6pJqpzcnbgxR,2n2rMwiOrsVnYu9uFwQPGq,Space Bass - Tim Cook Remix Remastered 2011,6O08De14CrC2bmE6LyWjDs,0,11.0,0.0,0.0034799999999999996,0.8029999999999999,0.8290000000000001,0.843,0.0712,-11.273,0.0793,124.95700000000001,4.0,['NaN']
2011,NERO,4uRYpUQZrNrY5t8tAv3XrD,1hMXqmEdtxYenRDVm4hEgu,Promises - Skrillex & Nero Remix,7569Hbv0FUS7vjkdGvdgeZ,54,9.0,0.0,0.00298,0.527,0.8190000000000001,0.000152,0.0606,-3.3739999999999997,0.0422,140.02,4.0,"['drum and bass', 'edm', 'electro house', 'melodic dubstep']"
2011,Adam Gardner,7GbMHSUkqSEF3eeL4x7Nuy,30qoec1pDLZZR8QKNhxOys,If My Life Was a Song (2011),7wEQo07QBU0D2kcAIl6oAx,0,6.0,1.0,0.919,0.374,0.0598,0.0168,0.13,-25.281,0.0603,80.306,4.0,['NaN']
2011,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,6dMfMvS3hyk3ZCl4yljEDD,Kill Your Heroes,23hln7JvLtFTXa0kZLAVRY,56,0.0,1.0,0.00842,0.575,0.95,9.470000000000001e-05,0.765,-6.309,0.0649,96.046,4.0,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']"
2011,Moonface,4vNr41giD9NxF7XoqvHQ20,2n2rMwiOrsVnYu9uFwQPGq,Power People - Sam Russo Remix Remastered 2011,47EJ8MAEqndmxjdRHzV2HQ,0,2.0,1.0,0.000596,0.802,0.7,0.873,0.11900000000000001,-8.076,0.0482,126.99600000000001,4.0,['NaN']
2011,Adele,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,Lovesong,2PPN1HFpVotjq7oJIqQbnx,57,0.0,0.0,0.693,0.6890000000000001,0.369,0.00236,0.111,-9.407,0.0278,116.885,4.0,"['british soul', 'pop', 'pop soul', 'uk pop']"
2011,The Jerkwadz,2RfzsBVkw2Xw433trjNdcY,1wMJ5TFzoAGvPDeS6FxMIz,A-Ok / Downtown City Movin' (Live Tvctv 2011),5Av7zZL4pkGx4A8J4US1b0,2,9.0,1.0,0.18,0.239,0.977,0.0,0.295,-3.34,0.191,136.898,4.0,['idaho indie']
2011,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,08DAekBeqPRCsn3XHDwj6b,Where Them Girls At (feat. Nicki Minaj & Flo Rida),3djPwpsQAnp8B8gC81e7fk,51,3.0,1.0,0.0306,0.664,0.872,0.0,0.228,-3.117,0.0396,129.873,4.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'tropical house']"
2011,Jason Rivas,6764SDB0nJncdof1kz3O3U,2kA9kG7iCNUCuAuvXEmiSO,Freed from Desire - Jason's 2011 Club Mix,6UobjpiL3MZPDaDRTWoB0M,0,0.0,1.0,0.000136,0.902,0.799,0.0183,0.0697,-6.968,0.0817,127.984,4.0,['NaN']
2011,Mac Miller,4LLpKhyESsyAXpc4laK94U,6VhDYmsjHqRxKXd0z7hmXI,Frick Park Market,2Y0kKL90NsxMNAHqvTuhps,57,6.0,1.0,0.0225,0.5920000000000001,0.8079999999999999,0.0,0.293,-5.643,0.0598,156.125,4.0,"['hip hop', 'pittsburgh rap', 'rap']"
2011,Aavepyora,3nsSoO0aiCwSAMEu3P3fDJ,4OfIWOxnwDYJ2mA7WBOZG5,Stone Age Economics & Space Age Tools - 2011 Remaster,1ox59AdtRX27f3LVH2jYa2,1,6.0,1.0,0.0367,0.569,0.99,0.706,0.0899,-11.705,0.064,145.012,4.0,['suomisaundi']
2011,Nickelback,6deZN1bslXzeGvOLaLMOIF,2NsIKNfmtZ6cFLqRmPXJjM,Bottoms Up,5H7pf0rrweQOmIrOajIrtC,38,0.0,1.0,0.000252,0.6709999999999999,0.855,0.0156,0.0772,-3.11,0.0338,113.979,4.0,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
2011,Big Black Boot,7rSxjAOnzSvOsmv7ZA00MS,2aMVrzgSiVhuZyxOHoqZJU,"Vibrate 2011 - Zoltan Kontes, Jerome Robins Mix",5YaIP5cnhhqorweissvBcV,0,0.0,1.0,0.00179,0.8340000000000001,0.93,0.598,0.644,-7.3,0.079,126.01799999999999,4.0,['NaN']
2011,Newsboys,1SZMaiNHfdUuU0qZKZ6y62,7Csd473gctS7rL0YUhjlkX,God's Not Dead (Like A Lion),0eI19vR5WZ12fuYcEFUVkw,61,11.0,1.0,0.000479,0.516,0.905,0.0,0.198,-5.6129999999999995,0.0399,129.999,4.0,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
2011,Mike Elliott,5YMTRQ8jY5Yg4ZVemYrWR9,0icpnww8pB1i2F7U1R3JUT,7 Years in Ruin,4s58TuXmVvuVyWI0bX5iIW,0,0.0,1.0,0.129,0.439,0.43200000000000005,0.606,0.14300000000000002,-12.08,0.025,86.69200000000001,4.0,['NaN']
2011,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,5maeycU97NHBgwRr2h2A4O,Bloody Mary,11BKm0j4eYoCPPpCONAVwA,56,9.0,0.0,0.0107,0.591,0.637,1.95e-06,0.113,-6.365,0.03,99.99799999999999,4.0,"['dance pop', 'pop', 'pop dance']"
2011,The Hollies,6waa8mKu91GjzD4NlONlNJ,1txkFue9PpQ9ZJ5e0co6ZP,You in My Arms - 2011 Remaster,0CtZuK1OdiCGOIuGk8xTkT,1,2.0,1.0,0.00685,0.39,0.51,0.0,0.0993,-10.25,0.0338,163.561,4.0,"['adult standards', 'album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
2011,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd,1VM5qKftnTKFU9rthvEgYx,Freak The Freak Out (feat. Victoria Justice),3vu8NXAryXrNG8ICj71Buq,60,5.0,1.0,0.0012900000000000001,0.6890000000000001,0.858,0.0,0.0988,-3.185,0.061,140.02200000000002,4.0,"['dance pop', 'post-teen pop', 'social media pop', 'viral pop']"
2011,The Hollies,6waa8mKu91GjzD4NlONlNJ,1txkFue9PpQ9ZJ5e0co6ZP,What Kind of Love - 2011 Remaster,7qpG5unnzHvenks2bb1xrp,2,0.0,1.0,0.0138,0.391,0.755,0.0,0.262,-8.302,0.0444,142.269,4.0,"['adult standards', 'album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
2011,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,2P2Xwvh2xWXIZ1OWY9S9o5,Who Gon Stop Me,3R1k8P1MrDdLSRhlTaaWAS,57,0.0,0.0,0.0408,0.593,0.73,0.000156,0.715,-4.638,0.159,133.879,4.0,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']"
2011,The Hollies,6waa8mKu91GjzD4NlONlNJ,1txkFue9PpQ9ZJ5e0co6ZP,Tomorrow When It Comes - 2011 Remaster,6FpIx8AlPinr6cVJP5ryZO,2,2.0,1.0,0.525,0.475,0.7,0.0,0.165,-7.394,0.0298,87.525,4.0,"['adult standards', 'album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
2011,The Roots,78xUyw6FkVZrRAtziFdtdu,01FOonRYntwISzaCSa7S7p,The Seed (2.0),6HxweNytuEQdmGeVtZPZz3,61,7.0,1.0,0.039,0.758,0.9570000000000001,0.0,0.133,-2.281,0.0357,111.12100000000001,4.0,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'philly rap', 'political hip hop', 'southern hip hop']"
2011,Blisses B,4FBGuSdz5S73qEwghgdKKA,7nB2QLp7GtWlffEC0ltqVZ,"Thirty Days, Sixty Years (Live)",7jDNcAgiEXZ7SQmjxiliVG,0,0.0,1.0,0.106,0.44,0.6609999999999999,0.0221,0.623,-6.795,0.0569,89.93299999999999,4.0,['NaN']
2011,Foster The People,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Call It What You Want,3u1Er1rkjn1oSz1xdZH3ZD,62,5.0,0.0,0.0483,0.6409999999999999,0.9670000000000001,0.000276,0.442,-4.289,0.0601,113.01700000000001,4.0,"['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'rock']"
2011,Alan Davey's Eclectic Devils,5WddlRzmlwEomMzwjX4Y3b,6whe1rBGQr8TOB4rDK6BA8,Years Ago Miles Away - Live,75NYSXSfVLt94PrD79tcMv,0,8.0,1.0,6.64e-05,0.23,0.825,0.894,0.977,-10.333,0.0483,154.832,4.0,['NaN']
2011,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0lRlbYQMtETkabg9fNSqAl,"Young, Wild & Free (feat. Bruno Mars)",2g7uRZ68eLtv74XrxgdT2q,66,0.0,1.0,0.0525,0.715,0.655,0.0,0.115,-6.425,0.13699999999999998,95.07799999999999,4.0,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
2011,The Bully Wee Band,07BNE2kM5SmKPGVPyCXiEb,1sxTRTC1jRJF0F5RPDOfBe,"The Silvermines, Lady Anne Montgomery (sm) - 2011 Remaster",7clYUfYZlmA0HSeRgXd22k,0,4.0,0.0,0.7959999999999999,0.607,0.474,0.6709999999999999,0.107,-12.673,0.043,120.476,4.0,['NaN']
2011,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,2uGi7bQZU5My0k1UGJQRz2,Lonely Boy,3dOAXUx7I1qnzWzxdnsyB8,58,2.0,1.0,0.00417,0.35600000000000004,0.872,0.00975,0.0997,-7.837000000000001,0.068,166.3,4.0,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
2011,The Hollies,6waa8mKu91GjzD4NlONlNJ,1txkFue9PpQ9ZJ5e0co6ZP,When I'm Not There - 2011 Remaster,0KuUShZsxQUCaNoUHzL5Ug,2,9.0,1.0,0.0933,0.325,0.8190000000000001,0.0,0.326,-7.857,0.0586,154.74,4.0,"['adult standards', 'album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
2011,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,3CKVXhODttZebJAzjUs2un,I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,51,7.0,1.0,0.934,0.282,0.10099999999999999,5.05e-05,0.159,-14.657,0.0315,83.13,4.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
2011,The Produxer,2MRsBasAWwIdETnOeuZe5H,2tVLUxVgviHWHgEoobRSaf,Love Dream - Extended Remix 2011,66PwVi6EQnK0uthPvoMoUo,0,2.0,1.0,0.007109999999999999,0.833,0.841,0.00044100000000000004,0.14300000000000002,-5.8420000000000005,0.24,132.958,4.0,['italo dance']
2011,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,4ybWq0AegFFAvHULAe7q0K,Kiss Tomorrow Goodbye,4ZF2WDTBVFihfTkxfme8JE,54,5.0,0.0,0.0064,0.5710000000000001,0.937,0.0,0.316,-3.467,0.0365,115.01299999999999,4.0,"['contemporary country', 'country', 'country road']"
